NAME;TIME;LAT;LON;INTENSITY;STORM_SPEED;STORM_DIR
BRENDA;1978-04-12 01:00:00;-16;117.5;30;4;145
BRENDA;1978-04-12 03:00:00;-16.2;117.6;30;4;150
BRENDA;1978-04-12 04:00:00;-16.2;117.6;30;5;0
BRENDA;1978-04-12 06:00:00;-16.4;117.6;30;5;190
BRENDA;1978-04-12 07:00:00;-16.5;117.6;30;4;210
BRENDA;1978-04-12 09:00:00;-16.6;117.5;27;4;220
BRENDA;1978-04-12 10:00:00;-16.6;117.4;25;5;240
BRENDA;1978-04-12 12:00:00;-16.7;117.3;25;5;245
BRENDA;1978-04-12 13:00:00;-16.7;117.2;25;5;255
BRENDA;1978-04-12 15:00:00;-16.8;117;25;6;260
BRENDA;1978-04-12 16:00:00;-16.8;116.9;25;6;265
BRENDA;1978-04-12 18:00:00;-16.8;116.7;25;7;265
BRENDA;1978-04-12 19:00:00;-16.8;116.6;25;6;260
BRENDA;1978-04-12 21:00:00;-16.9;116.3;25;6;260
BRENDA;1978-04-12 22:00:00;-16.9;116.2;25;6;255
BRENDA;1978-04-13 00:00:00;-16.9;116;25;6;250
BRENDA;1978-04-13 01:00:00;-17;116;25;7;245
BRENDA;1978-04-13 03:00:00;-17.1;115.7;25;8;250
BRENDA;1978-04-13 04:00:00;-17.1;115.6;25;9;255
BRENDA;1978-04-13 06:00:00;-17.2;115.3;25;9;260
BRENDA;1978-04-13 07:00:00;-17.2;115.1;25;10;260
BRENDA;1978-04-13 09:00:00;-17.2;114.8;25;10;260
BRENDA;1978-04-13 10:00:00;-17.3;114.6;25;10;265
BRENDA;1978-04-13 12:00:00;-17.3;114.3;25;10;265
BRENDA;1978-04-13 13:00:00;-17.3;114.1;25;9;265
BRENDA;1978-04-13 15:00:00;-17.3;113.8;23;10;265
BRENDA;1978-04-13 18:00:00;-17.4;113.3;21;10;265
BRENDA;1978-04-13 19:00:00;-17.4;113.1;20;11;265
BRENDA;1978-04-13 21:00:00;-17.4;112.7;20;11;265
BRENDA;1978-04-14 00:00:00;-17.5;112.1;20;13;265
BRENDA;1978-04-14 01:00:00;-17.5;111.8;20;16;270
GRETA;1979-01-08 11:00:00;-13.9;137.2;30;3;45
GRETA;1979-01-08 12:00:00;-13.9;137.2;30;4;40
GRETA;1979-01-08 15:00:00;-13.7;137.4;30;4;45
GRETA;1979-01-08 17:00:00;-13.6;137.5;30;4;60
GRETA;1979-01-08 18:00:00;-13.6;137.6;30;4;75
GRETA;1979-01-08 21:00:00;-13.5;137.8;30;4;75
GRETA;1979-01-08 23:00:00;-13.5;137.9;30;5;80
GRETA;1979-01-09 00:00:00;-13.5;138;30;5;75
GRETA;1979-01-09 03:00:00;-13.4;138.3;30;6;70
GRETA;1979-01-09 05:00:00;-13.4;138.5;30;6;70
GRETA;1979-01-09 06:00:00;-13.3;138.6;31;7;70
GRETA;1979-01-09 09:00:00;-13.2;138.9;33;8;70
GRETA;1979-01-09 11:00:00;-13.1;139.2;35;8;75
GRETA;1979-01-09 12:00:00;-13.1;139.3;37;8;80
GRETA;1979-01-09 15:00:00;-13;139.7;42;8;85
GRETA;1979-01-09 17:00:00;-13;140;45;9;85
GRETA;1979-01-09 18:00:00;-13;140.2;46;9;80
GRETA;1979-01-09 21:00:00;-12.9;140.6;48;9;80
GRETA;1979-01-09 23:00:00;-12.9;140.9;50;9;85
GRETA;1979-01-10 00:00:00;-12.8;141.1;50;10;90
GRETA;1979-01-10 02:00:00;-12.8;141.4;50;11;90
GRETA;1979-01-10 03:00:00;-12.9;141.6;50;11;95
GRETA;1979-01-10 05:00:00;-12.9;142;30;11;95
GRETA;1979-01-10 06:00:00;-12.9;142.2;30;10;100
GRETA;1979-01-10 09:00:00;-13;142.7;30;10;105
GRETA;1979-01-10 11:00:00;-13.1;143;30;8;110
GRETA;1979-01-10 12:00:00;-13.1;143.1;30;6;120
GRETA;1979-01-10 15:00:00;-13.3;143.3;30;5;125
GRETA;1979-01-10 17:00:00;-13.4;143.4;30;4;140
GRETA;1979-01-10 18:00:00;-13.4;143.5;30;4;145
GRETA;1979-01-10 21:00:00;-13.6;143.6;30;5;145
GRETA;1979-01-10 23:00:00;-13.8;143.7;30;5;150
GRETA;1979-01-11 00:00:00;-13.8;143.8;30;7;150
GRETA;1979-01-11 03:00:00;-14.1;143.9;30;7;145
GRETA;1979-01-11 05:00:00;-14.3;144.1;30;8;140
GRETA;1979-01-11 06:00:00;-14.4;144.2;30;8;130
GRETA;1979-01-11 08:00:00;-14.6;144.4;30;8;125
GRETA;1979-01-11 09:00:00;-14.6;144.5;30;6;125
GRETA;1979-01-11 11:00:00;-14.8;144.7;30;5;130
GRETA;1979-01-11 12:00:00;-14.8;144.7;28;4;145
GRETA;1979-01-11 14:00:00;-14.9;144.8;25;4;150
GRETA;1979-01-11 15:00:00;-15;144.8;25;3;190
GRETA;1979-01-11 17:00:00;-15.1;144.8;25;4;210
GRETA;1979-01-11 18:00:00;-15.2;144.8;25;5;235
GRETA;1979-01-11 20:00:00;-15.3;144.6;25;6;240
GRETA;1979-01-11 21:00:00;-15.3;144.5;25;9;245
GRETA;1979-01-11 23:00:00;-15.5;144.2;25;11;245
GRETA;1979-01-12 00:00:00;-15.5;144;25;16;250
GRETA;1979-01-12 03:00:00;-15.8;143.1;25;19;250
GRETA;1979-01-12 05:00:00;-16;142.4;25;21;255
GRETA;1979-01-12 06:00:00;-16.1;142.1;25;23;255
GRETA;1979-01-12 07:00:00;-16.2;141.7;25;23;255
GRETA;1979-01-12 09:00:00;-16.4;140.9;25;22;255
GRETA;1979-01-12 11:00:00;-16.6;140.2;25;19;250
GRETA;1979-01-12 12:00:00;-16.7;139.9;25;13;245
GRETA;1979-01-12 14:00:00;-16.9;139.6;25;10;240
GRETA;1979-01-12 15:00:00;-17;139.5;25;6;210
GRETA;1979-01-12 17:00:00;-17.2;139.4;25;4;0
GRETA;1979-01-12 18:00:00;-17.2;139.5;25;5;130
GRETA;1979-01-12 21:00:00;-17.4;139.7;25;6;120
GRETA;1979-01-12 23:00:00;-17.5;139.9;25;6;120
GRETA;1979-01-13 00:00:00;-17.5;140;25;3;0
GRETA;1979-01-13 02:00:00;-17.6;139.9;25;5;235
GRETA;1979-01-13 03:00:00;-17.7;139.8;25;10;255
GRETA;1979-01-13 05:00:00;-17.8;139.4;25;12;255
GRETA;1979-01-13 06:00:00;-17.8;139.2;;14;255
GRETA;1979-01-13 09:00:00;-18;138.5;;14;255
GRETA;1979-01-13 12:00:00;-18.2;137.8;;14;250
GRETA;1979-01-13 15:00:00;-18.5;137.1;;15;250
GRETA;1979-01-13 18:00:00;-18.8;136.4;;15;245
GRETA;1979-01-13 21:00:00;-19.1;135.7;;14;245
GRETA;1979-01-14 00:00:00;-19.4;135;25;13;245
GRETA;1979-01-14 03:00:00;-19.7;134.4;;12;240
GRETA;1979-01-14 06:00:00;-20;133.9;;11;235
ROSA;1979-02-12 03:00:00;-11.9;160;20;18;235
ROSA;1979-02-12 06:00:00;-12.4;159.2;20;17;235
ROSA;1979-02-12 09:00:00;-12.9;158.5;20;16;240
ROSA;1979-02-12 11:00:00;-13;158;20;14;250
ROSA;1979-02-12 12:00:00;-13.1;157.8;20;11;280
ROSA;1979-02-12 15:00:00;-12.9;157.3;20;11;295
ROSA;1979-02-12 18:00:00;-12.6;156.8;20;12;310
ROSA;1979-02-12 21:00:00;-12.2;156.3;20;12;310
ROSA;1979-02-12 23:00:00;-11.9;156;20;12;305
ROSA;1979-02-13 00:00:00;-11.8;155.8;20;13;295
ROSA;1979-02-13 03:00:00;-11.6;155.2;20;14;295
ROSA;1979-02-13 06:00:00;-11.3;154.5;20;14;290
ROSA;1979-02-13 09:00:00;-11.1;153.9;20;13;290
ROSA;1979-02-13 11:00:00;-10.9;153.5;20;11;295
ROSA;1979-02-13 12:00:00;-10.8;153.4;20;9;295
ROSA;1979-02-13 15:00:00;-10.6;153;20;7;295
ROSA;1979-02-13 18:00:00;-10.5;152.7;20;7;295
ROSA;1979-02-13 21:00:00;-10.4;152.4;20;7;290
ROSA;1979-02-13 23:00:00;-10.3;152.2;20;7;275
ROSA;1979-02-14 00:00:00;-10.3;152;20;11;260
ROSA;1979-02-14 03:00:00;-10.4;151.5;20;12;255
ROSA;1979-02-14 06:00:00;-10.6;150.9;20;13;250
ROSA;1979-02-14 09:00:00;-10.8;150.2;20;13;250
ROSA;1979-02-14 11:00:00;-11;149.9;20;12;250
ROSA;1979-02-14 12:00:00;-11;149.7;20;9;255
ROSA;1979-02-14 15:00:00;-11.1;149.2;20;8;255
ROSA;1979-02-14 18:00:00;-11.2;148.9;20;8;255
ROSA;1979-02-14 21:00:00;-11.3;148.5;20;8;255
ROSA;1979-02-14 23:00:00;-11.4;148.2;20;8;250
ROSA;1979-02-15 00:00:00;-11.5;148.1;20;10;245
ROSA;1979-02-15 03:00:00;-11.7;147.6;20;10;240
ROSA;1979-02-15 06:00:00;-11.9;147.2;20;10;240
ROSA;1979-02-15 09:00:00;-12.2;146.8;20;9;240
ROSA;1979-02-15 11:00:00;-12.4;146.5;20;9;240
ROSA;1979-02-15 12:00:00;-12.4;146.4;20;7;245
ROSA;1979-02-15 15:00:00;-12.5;146.1;20;6;250
ROSA;1979-02-15 18:00:00;-12.6;145.8;20;6;255
ROSA;1979-02-15 21:00:00;-12.7;145.5;20;6;255
ROSA;1979-02-15 23:00:00;-12.8;145.3;20;7;255
ROSA;1979-02-16 00:00:00;-12.8;145.2;20;9;255
ROSA;1979-02-16 03:00:00;-12.9;144.7;20;10;255
ROSA;1979-02-16 06:00:00;-13.1;144.2;20;12;255
ROSA;1979-02-16 08:00:00;-13.2;143.7;20;13;255
ROSA;1979-02-16 09:00:00;-13.2;143.5;20;13;255
ROSA;1979-02-16 11:00:00;-13.3;143.1;20;13;255
ROSA;1979-02-16 12:00:00;-13.4;142.9;20;10;255
ROSA;1979-02-16 15:00:00;-13.5;142.4;20;10;250
ROSA;1979-02-16 18:00:00;-13.7;141.9;20;11;250
ROSA;1979-02-16 19:00:00;-13.8;141.7;20;15;250
ROSA;1979-02-16 21:00:00;-14;141.2;20;16;250
ROSA;1979-02-16 23:30:00;-14.2;140.6;20;17;245
ROSA;1979-02-17 00:00:00;-14.3;140.4;20;14;245
ROSA;1979-02-17 03:00:00;-14.6;139.8;20;12;250
ROSA;1979-02-17 06:00:00;-14.8;139.3;20;10;250
ROSA;1979-02-17 09:00:00;-14.9;138.8;20;8;250
ROSA;1979-02-17 12:00:00;-15;138.4;20;7;255
ROSA;1979-02-17 15:00:00;-15.1;138.1;20;5;255
ROSA;1979-02-17 18:00:00;-15.2;137.9;20;4;250
ROSA;1979-02-17 21:00:00;-15.3;137.7;20;4;245
ROSA;1979-02-17 23:30:00;-15.3;137.6;20;4;240
ROSA;1979-02-18 00:00:00;-15.4;137.5;20;3;230
ROSA;1979-02-18 03:00:00;-15.5;137.4;20;3;220
ROSA;1979-02-18 06:00:00;-15.6;137.3;20;3;210
ROSA;1979-02-18 09:00:00;-15.7;137.3;20;3;195
ROSA;1979-02-18 12:00:00;-15.8;137.3;20;2;0
ROSA;1979-02-18 15:00:00;-15.9;137.3;20;2;160
ROSA;1979-02-18 18:00:00;-16;137.4;20;3;135
ROSA;1979-02-18 21:00:00;-16.1;137.5;20;3;115
ROSA;1979-02-18 23:30:00;-16.1;137.7;20;4;105
ROSA;1979-02-19 00:00:00;-16.2;137.7;20;5;90
ROSA;1979-02-19 03:00:00;-16.2;137.9;20;5;85
ROSA;1979-02-19 06:00:00;-16.1;138.2;20;6;80
ROSA;1979-02-19 09:00:00;-16.1;138.5;20;6;80
ROSA;1979-02-19 12:00:00;-16;138.8;20;5;75
ROSA;1979-02-19 15:00:00;-15.9;139.1;20;5;70
ROSA;1979-02-19 18:00:00;-15.8;139.3;20;5;70
ROSA;1979-02-19 21:00:00;-15.7;139.5;20;5;75
ROSA;1979-02-19 23:30:00;-15.7;139.7;20;4;80
ROSA;1979-02-20 00:00:00;-15.7;139.7;20;3;100
ROSA;1979-02-20 03:00:00;-15.7;139.9;20;3;110
ROSA;1979-02-20 06:00:00;-15.8;140;20;3;130
ROSA;1979-02-20 09:00:00;-15.9;140.1;20;2;150
ROSA;1979-02-20 12:00:00;-16;140.1;20;2;0
ROSA;1979-02-20 15:00:00;-16.1;140.1;20;2;205
ROSA;1979-02-20 18:00:00;-16.1;140.1;20;2;215
ROSA;1979-02-20 21:00:00;-16.2;140;20;2;225
ROSA;1979-02-20 23:30:00;-16.3;139.9;20;2;240
ROSA;1979-02-21 00:00:00;-16.3;139.9;20;3;275
ROSA;1979-02-21 03:00:00;-16.3;139.7;20;3;285
ROSA;1979-02-21 06:00:00;-16.2;139.5;20;4;295
ROSA;1979-02-21 09:00:00;-16.1;139.4;20;4;300
ROSA;1979-02-21 12:00:00;-16;139.2;20;4;305
ROSA;1979-02-21 15:00:00;-15.9;139;20;3;310
ROSA;1979-02-21 18:00:00;-15.8;138.9;20;3;320
ROSA;1979-02-21 21:00:00;-15.7;138.8;20;4;320
ROSA;1979-02-21 23:30:00;-15.5;138.7;20;4;320
ROSA;1979-02-22 00:00:00;-15.5;138.7;20;5;310
ROSA;1979-02-22 03:00:00;-15.3;138.5;20;5;310
ROSA;1979-02-22 06:00:00;-15.2;138.3;20;5;310
ROSA;1979-02-22 09:00:00;-15;138.1;20;5;320
ROSA;1979-02-22 12:00:00;-14.8;138;20;5;335
ROSA;1979-02-22 15:00:00;-14.6;137.9;20;6;355
ROSA;1979-02-22 18:00:00;-14.3;137.9;20;7;5
ROSA;1979-02-22 21:00:00;-13.9;137.9;20;6;15
ROSA;1979-02-22 23:30:00;-13.7;138;20;5;20
ROSA;1979-02-23 00:00:00;-13.7;138;21;2;60
ROSA;1979-02-23 03:00:00;-13.6;138.1;25;1;165
ROSA;1979-02-23 06:00:00;-13.8;138.1;25;4;210
ROSA;1979-02-23 09:00:00;-14;137.9;25;4;230
ROSA;1979-02-23 12:00:00;-14.1;137.7;25;3;270
ROSA;1979-02-23 15:00:00;-14;137.6;25;3;320
ROSA;1979-02-23 18:00:00;-13.8;137.5;25;3;330
ROSA;1979-02-23 21:00:00;-13.7;137.5;25;1;330
ROSA;1979-02-23 23:30:00;-13.7;137.5;25;1;315
ROSA;1979-02-24 00:00:00;-13.7;137.5;25;1;115
ROSA;1979-02-24 03:00:00;-13.7;137.5;28;1;135
ROSA;1979-02-24 06:00:00;-13.8;137.6;30;3;135
ROSA;1979-02-24 09:00:00;-13.9;137.7;30;3;140
ROSA;1979-02-24 12:00:00;-14.1;137.8;30;5;155
ROSA;1979-02-24 15:00:00;-14.3;137.9;30;6;165
ROSA;1979-02-24 18:00:00;-14.6;137.9;30;5;0
ROSA;1979-02-24 21:00:00;-14.8;137.9;35;4;195
ROSA;1979-02-24 23:30:00;-15;137.8;40;4;205
ROSA;1979-02-25 00:00:00;-15;137.8;41;2;230
ROSA;1979-02-25 03:00:00;-15;137.7;45;2;250
ROSA;1979-02-25 06:00:00;-15.1;137.6;50;3;255
ROSA;1979-02-25 09:00:00;-15.1;137.5;55;3;255
ROSA;1979-02-25 12:00:00;-15.1;137.3;60;3;270
ROSA;1979-02-25 15:00:00;-15.1;137.2;68;3;280
ROSA;1979-02-25 18:00:00;-15.1;137.1;75;3;270
ROSA;1979-02-25 21:00:00;-15.1;136.9;78;4;255
ROSA;1979-02-25 23:30:00;-15.2;136.7;80;5;255
ROSA;1979-02-26 00:00:00;-15.2;136.6;81;6;250
ROSA;1979-02-26 03:00:00;-15.3;136.4;84;6;250
ROSA;1979-02-26 04:00:00;-15.4;136.2;85;7;250
ROSA;1979-02-26 06:00:00;-15.4;136;80;8;250
ROSA;1979-02-26 09:00:00;-15.6;135.6;70;8;250
ROSA;1979-02-26 12:00:00;-15.8;135.2;60;7;250
ROSA;1979-02-26 15:00:00;-15.9;134.9;57;6;250
ROSA;1979-02-26 18:00:00;-16;134.7;55;5;240
ROSA;1979-02-26 21:00:00;-16.1;134.4;52;6;235
ROSA;1979-02-26 23:30:00;-16.3;134.2;50;7;240
ROSA;1979-02-27 00:00:00;-16.3;134.1;50;9;245
ROSA;1979-02-27 03:00:00;-16.5;133.7;47;10;245
ROSA;1979-02-27 06:00:00;-16.7;133.1;45;12;250
ROSA;1979-02-27 09:00:00;-17;132.5;42;13;250
ROSA;1979-02-27 12:00:00;-17.2;131.9;40;13;245
ROSA;1979-02-27 15:00:00;-17.5;131.3;37;14;245
ROSA;1979-02-27 18:00:00;-17.8;130.6;35;13;245
ROSA;1979-02-27 21:00:00;-18;130;32;12;245
ROSA;1979-02-27 23:30:00;-18.2;129.5;30;10;250
ROSA;1979-02-28 00:00:00;-18.2;129.5;30;7;265
ROSA;1979-02-28 03:00:00;-18.3;129.1;30;9;260
ROSA;1979-02-28 06:00:00;-18.4;128.6;30;10;260
ROSA;1979-02-28 09:00:00;-18.5;128;30;10;255
ROSA;1979-02-28 12:00:00;-18.6;127.5;30;11;255
ROSA;1979-02-28 15:00:00;-18.8;126.9;29;12;255
ROSA;1979-02-28 18:00:00;-18.9;126.3;27;12;255
ROSA;1979-02-28 21:00:00;-19.1;125.7;26;11;255
ROSA;1979-02-28 23:30:00;-19.2;125.3;25;9;255
ROSA;1979-03-01 00:00:00;-19.2;125.2;25;6;255
ROSA;1979-03-01 03:00:00;-19.3;124.9;25;5;255
ROSA;1979-03-01 06:00:00;-19.4;124.7;25;4;250
ROSA;1979-03-01 09:00:00;-19.4;124.5;25;5;250
ROSA;1979-03-01 12:00:00;-19.5;124.3;25;6;255
ROSA;1979-03-01 15:00:00;-19.6;123.9;25;7;260
ROSA;1979-03-01 18:00:00;-19.6;123.5;25;7;260
ROSA;1979-03-01 21:00:00;-19.7;123.2;25;8;255
ROSA;1979-03-02 00:00:00;-19.8;122.7;25;9;255
ROSA;1979-03-02 01:00:00;-19.8;122.6;25;10;255
ROSA;1979-03-02 03:00:00;-19.9;122.2;25;11;255
ROSA;1979-03-02 06:00:00;-20;121.6;25;11;255
HAZEL;1979-03-07 00:00:00;-15.2;123.9;25;9;275
HAZEL;1979-03-07 03:00:00;-15.2;123.4;25;8;275
HAZEL;1979-03-07 06:00:00;-15.1;123.1;25;7;285
HAZEL;1979-03-07 09:00:00;-15;122.7;25;6;295
HAZEL;1979-03-07 12:00:00;-14.9;122.6;25;5;315
HAZEL;1979-03-07 15:00:00;-14.6;122.4;25;6;325
HAZEL;1979-03-07 18:00:00;-14.4;122.2;25;7;325
HAZEL;1979-03-07 21:00:00;-14.1;122;25;7;325
HAZEL;1979-03-08 00:00:00;-13.8;121.8;25;6;315
HAZEL;1979-03-08 03:00:00;-13.6;121.6;28;6;300
HAZEL;1979-03-08 06:00:00;-13.5;121.3;30;5;290
HAZEL;1979-03-08 09:00:00;-13.4;121.1;33;5;275
HAZEL;1979-03-08 12:00:00;-13.5;120.8;35;5;245
HAZEL;1979-03-08 15:00:00;-13.7;120.6;38;7;230
HAZEL;1979-03-08 18:00:00;-13.9;120.3;40;7;225
HAZEL;1979-03-08 21:00:00;-14.2;120;40;7;220
HAZEL;1979-03-09 00:00:00;-14.5;119.8;40;6;205
HAZEL;1979-03-09 03:00:00;-14.8;119.7;43;6;195
HAZEL;1979-03-09 06:00:00;-15;119.7;45;6;195
HAZEL;1979-03-09 09:00:00;-15.3;119.6;48;6;200
HAZEL;1979-03-09 12:00:00;-15.6;119.5;50;6;210
HAZEL;1979-03-09 15:00:00;-15.8;119.3;50;5;220
HAZEL;1979-03-09 18:00:00;-16;119.1;50;5;240
HAZEL;1979-03-09 21:00:00;-16.1;118.8;53;6;250
HAZEL;1979-03-10 00:00:00;-16.2;118.5;55;7;235
HAZEL;1979-03-10 03:00:00;-16.5;118.2;55;8;225
HAZEL;1979-03-10 06:00:00;-16.8;117.9;55;9;225
HAZEL;1979-03-10 09:00:00;-17;117.6;58;8;230
HAZEL;1979-03-10 12:00:00;-17.3;117.2;60;8;235
HAZEL;1979-03-10 15:00:00;-17.5;116.9;65;8;240
HAZEL;1979-03-10 18:00:00;-17.7;116.5;70;8;245
HAZEL;1979-03-10 21:00:00;-17.9;116.1;70;7;245
HAZEL;1979-03-11 00:00:00;-18;115.8;70;7;250
HAZEL;1979-03-11 03:00:00;-18.1;115.5;73;7;250
HAZEL;1979-03-11 06:00:00;-18.2;115.1;75;7;250
HAZEL;1979-03-11 09:00:00;-18.3;114.7;78;7;250
HAZEL;1979-03-11 12:00:00;-18.4;114.4;80;7;250
HAZEL;1979-03-11 15:00:00;-18.6;114;80;7;250
HAZEL;1979-03-11 18:00:00;-18.7;113.7;80;6;245
HAZEL;1979-03-11 21:00:00;-18.8;113.4;83;6;240
HAZEL;1979-03-12 00:00:00;-19;113.2;85;7;230
HAZEL;1979-03-12 03:00:00;-19.2;112.9;88;7;220
HAZEL;1979-03-12 06:00:00;-19.5;112.6;90;8;215
HAZEL;1979-03-12 09:00:00;-19.9;112.4;90;8;210
IVAN;1979-03-16 00:00:00;-13;92;30;5;215
IVAN;1979-03-16 03:00:00;-13.1;91.8;30;4;215
IVAN;1979-03-16 06:00:00;-13.3;91.7;30;4;210
IVAN;1979-03-16 09:00:00;-13.5;91.6;30;4;200
IVAN;1979-03-16 12:00:00;-13.6;91.6;30;4;195
IVAN;1979-03-16 15:00:00;-13.9;91.5;33;4;195
IVAN;1979-03-16 18:00:00;-14.1;91.5;35;5;195
IVAN;1979-03-16 21:00:00;-14.3;91.4;38;5;200
IVAN;1979-03-17 00:00:00;-14.6;91.3;40;7;210
IVAN;1979-03-17 03:00:00;-14.9;91.1;40;9;215
IVAN;1979-03-17 06:00:00;-15.3;90.8;40;10;220
IVAN;1979-03-17 09:00:00;-15.7;90.4;40;10;225
IVAN;1979-03-17 12:00:00;-16;90.1;40;9;225
JANE 1;1979-04-07 06:00:00;-7.4;91.3;25;6;180
JANE 1;1979-04-07 09:00:00;-7.7;91.3;28;6;185
JANE 1;1979-04-07 12:00:00;-8;91.2;30;6;185
JANE 1;1979-04-07 15:00:00;-8.4;91.2;30;8;185
JANE 1;1979-04-07 18:00:00;-8.8;91.2;30;11;185
JANE 1;1979-04-07 21:00:00;-9.4;91.1;30;13;180
JANE 1;1979-04-08 00:00:00;-10.1;91.2;30;13;170
JANE 1;1979-04-08 03:00:00;-10.7;91.4;30;12;155
JANE 1;1979-04-08 06:00:00;-11.1;91.7;30;10;145
JANE 1;1979-04-08 09:00:00;-11.5;91.9;30;7;140
JANE 1;1979-04-08 12:00:00;-11.7;92.2;30;6;135
JANE 1;1979-04-08 15:00:00;-11.9;92.4;30;6;130
JANE 1;1979-04-08 18:00:00;-12;92.6;30;5;130
JANE 1;1979-04-08 21:00:00;-12.2;92.8;33;9;120
JANE 1;1979-04-09 00:00:00;-12.5;93.4;35;11;120
JANE 1;1979-04-09 03:00:00;-12.8;93.8;38;8;130
JANE 1;1979-04-09 06:00:00;-13;94;40;4;135
JANE 1;1979-04-09 09:00:00;-13.1;94.1;40;2;165
JANE 1;1979-04-09 12:00:00;-13.1;94.1;40;2;210
JANE 1;1979-04-09 15:00:00;-13.2;94;40;2;210
JANE 1;1979-04-09 18:00:00;-13.4;94;40;3;200
JANE 1;1979-04-09 21:00:00;-13.5;93.9;43;3;0
JANE 1;1979-04-10 00:00:00;-13.7;94;45;5;145
JANE 1;1979-04-10 03:00:00;-13.9;94.2;45;7;125
JANE 1;1979-04-10 06:00:00;-14.1;94.5;45;9;125
JANE 1;1979-04-10 09:00:00;-14.3;94.9;48;9;120
JANE 1;1979-04-10 12:00:00;-14.6;95.4;50;8;120
JANE 1;1979-04-10 15:00:00;-14.7;95.7;50;7;115
JANE 1;1979-04-10 18:00:00;-14.8;96;50;6;115
JANE 1;1979-04-10 21:00:00;-14.9;96.2;50;6;115
JANE 1;1979-04-11 00:00:00;-15.1;96.5;50;5;120
JANE 1;1979-04-11 03:00:00;-15.2;96.7;48;5;125
JANE 1;1979-04-11 06:00:00;-15.4;96.9;45;5;135
JANE 1;1979-04-11 09:00:00;-15.5;97.1;45;5;140
JANE 1;1979-04-11 12:00:00;-15.7;97.2;45;5;145
JANE 1;1979-04-11 15:00:00;-16;97.4;43;5;150
JANE 1;1979-04-11 18:00:00;-16.2;97.5;40;5;155
JANE 1;1979-04-11 21:00:00;-16.4;97.6;40;5;155
JANE 1;1979-04-12 00:00:00;-16.6;97.7;40;6;155
JANE 1;1979-04-12 03:00:00;-16.9;97.8;40;6;155
JANE 1;1979-04-12 06:00:00;-17.2;98;40;7;150
JANE 1;1979-04-12 09:00:00;-17.5;98.2;40;7;150
JANE 1;1979-04-12 12:00:00;-17.8;98.4;40;7;145
JANE 1;1979-04-12 15:00:00;-18;98.6;38;6;140
JANE 1;1979-04-12 18:00:00;-18.3;98.8;35;6;135
JANE 1;1979-04-12 21:00:00;-18.5;99;35;6;130
JANE 1;1979-04-13 00:00:00;-18.7;99.3;35;6;135
JANE 1;1979-04-13 03:00:00;-18.9;99.5;33;7;125
JANE 1;1979-04-13 06:00:00;-19.1;99.8;30;7;120
JANE 1;1979-04-13 09:00:00;-19.3;100.1;;8;115
JANE 1;1979-04-13 12:00:00;-19.4;100.6;;9;110
KEVIN;1979-05-02 00:00:00;-4.3;94.7;25;3;230
KEVIN;1979-05-02 03:00:00;-4.4;94.6;25;3;235
KEVIN;1979-05-02 06:00:00;-4.5;94.4;25;4;250
KEVIN;1979-05-02 09:00:00;-4.5;94.2;25;5;260
KEVIN;1979-05-02 12:00:00;-4.6;94;25;5;265
KEVIN;1979-05-02 15:00:00;-4.6;93.7;25;4;270
KEVIN;1979-05-02 18:00:00;-4.6;93.5;25;4;270
KEVIN;1979-05-02 21:00:00;-4.6;93.3;25;4;265
KEVIN;1979-05-03 00:00:00;-4.6;93.1;25;4;270
KEVIN;1979-05-03 03:00:00;-4.6;92.9;25;3;270
KEVIN;1979-05-03 06:00:00;-4.6;92.8;25;3;260
KEVIN;1979-05-03 09:00:00;-4.6;92.7;28;3;250
KEVIN;1979-05-03 12:00:00;-4.7;92.5;30;2;255
KEVIN;1979-05-03 15:00:00;-4.7;92.4;30;2;270
KEVIN;1979-05-03 18:00:00;-4.7;92.4;30;2;255
KEVIN;1979-05-03 21:00:00;-4.7;92.3;30;2;245
KEVIN;1979-05-04 00:00:00;-4.8;92.2;30;3;255
KEVIN;1979-05-04 03:00:00;-4.8;92;30;5;260
KEVIN;1979-05-04 06:00:00;-4.9;91.7;30;7;255
KEVIN;1979-05-04 09:00:00;-5;91.3;30;8;255
KEVIN;1979-05-04 12:00:00;-5.1;90.9;30;8;255
KEVIN;1979-05-04 15:00:00;-5.2;90.5;30;8;260
KEVIN;1979-05-04 18:00:00;-5.3;90.1;30;9;265
KEVIN;1979-05-09 06:00:00;-8.9;90.1;50;10;100
KEVIN;1979-05-09 09:00:00;-9;90.5;50;9;105
KEVIN;1979-05-09 12:00:00;-9.1;91;50;9;105
KEVIN;1979-05-09 15:00:00;-9.2;91.4;50;10;105
KEVIN;1979-05-09 18:00:00;-9.4;91.9;50;11;110
KEVIN;1979-05-09 21:00:00;-9.6;92.5;48;11;120
KEVIN;1979-05-10 00:00:00;-9.9;92.9;45;8;130
KEVIN;1979-05-10 03:00:00;-10.1;93;45;5;160
KEVIN;1979-05-10 06:00:00;-10.3;93;45;5;0
KEVIN;1979-05-10 09:00:00;-10.6;93;45;6;195
KEVIN;1979-05-10 12:00:00;-10.9;92.9;45;4;210
KEVIN;1979-05-10 15:00:00;-11;92.8;45;4;230
KEVIN;1979-05-10 18:00:00;-11.1;92.6;45;5;225
KEVIN;1979-05-10 21:00:00;-11.4;92.4;43;7;225
KEVIN;1979-05-11 00:00:00;-11.6;92.1;40;7;240
